date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-03-26,California,State,Delta,0.0,0.0,0.14285714285,0.034965034965
2021-03-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-26,California,State,Total,425.0,100.0,408.57142857142,100.0
2021-03-26,California,State,Beta,4.0,0.94,1.85714285714,0.454545454545
2021-03-26,California,State,Epsilon,140.0,32.94,169.85714285714,41.573426573427
2021-03-26,California,State,Alpha,133.0,31.29,109.85714285714,26.888111888112
2021-03-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-27,California,State,Epsilon,140.0,43.08,167.85714285714,41.300527240773
2021-03-27,California,State,Alpha,91.0,28.0,110.14285714285,27.100175746924
2021-03-27,California,State,Total,325.0,100.0,406.42857142857,100.0
2021-03-27,California,State,Gamma,6.0,1.85,10.0,2.460456942004
2021-03-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-27,California,State,Other,84.0,25.85,116.0,28.541300527241
2021-03-27,California,State,Beta,4.0,1.23,2.14285714285,0.527240773286
2021-03-27,California,State,Lambda,0.0,0.0,0.14285714285,0.035149384886
2021-03-27,California,State,Delta,0.0,0.0,0.14285714285,0.035149384886
2021-03-28,California,State,Beta,2.0,1.08,2.28571428571,0.567778566359
2021-03-28,California,State,Epsilon,66.0,35.68,161.85714285714,40.205819730305
2021-03-28,California,State,Other,60.0,32.43,117.57142857142,29.205110007097
2021-03-28,California,State,Total,185.0,100.0,402.57142857142,100.0
2021-03-28,California,State,Delta,0.0,0.0,0.14285714285,0.035486160397
2021-03-28,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-28,California,State,Alpha,53.0,28.65,110.85714285714,27.537260468417
2021-03-28,California,State,Gamma,4.0,2.16,9.71428571428,2.413058907026
2021-03-28,California,State,Lambda,0.0,0.0,0.14285714285,0.035486160397
2021-03-29,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-29,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-29,California,State,Delta,0.0,0.0,0.14285714285,0.036284470247
2021-03-29,California,State,Alpha,152.0,34.39,113.42857142857,28.809869375907
2021-03-29,California,State,Other,125.0,28.28,111.0,28.193033381713
2021-03-29,California,State,Epsilon,140.0,31.67,154.42857142857,39.22351233672
2021-03-29,California,State,Beta,8.0,1.81,3.28571428571,0.834542815675
2021-03-29,California,State,Lambda,0.0,0.0,0.14285714285,0.036284470247
2021-03-29,California,State,Gamma,17.0,3.85,11.28571428571,2.866473149492
2021-03-29,California,State,Total,442.0,100.0,393.71428571428,100.0
2021-03-30,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-30,California,State,Total,504.0,100.0,403.57142857142,100.0
2021-03-30,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-30,California,State,Other,141.0,27.98,111.14285714285,27.53982300885
2021-03-30,California,State,Delta,1.0,0.2,0.28571428571,0.070796460177
2021-03-30,California,State,Lambda,2.0,0.4,0.42857142857,0.106194690265
2021-03-30,California,State,Epsilon,193.0,38.29,155.28571428571,38.477876106195
2021-03-30,California,State,Beta,4.0,0.79,3.71428571428,0.920353982301
2021-03-30,California,State,Alpha,145.0,28.77,121.0,29.982300884956
2021-03-30,California,State,Gamma,18.0,3.57,11.71428571428,2.902654867257
2021-03-31,California,State,Other,102.0,24.88,109.85714285714,28.272058823529
2021-03-31,California,State,Lambda,0.0,0.0,0.42857142857,0.110294117647
2021-03-31,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-31,California,State,Delta,1.0,0.24,0.28571428571,0.073529411765
2021-03-31,California,State,Beta,1.0,0.24,3.57142857142,0.919117647059
2021-03-31,California,State,Total,410.0,100.0,388.57142857142,100.0
2021-03-31,California,State,Alpha,164.0,40.0,124.28571428571,31.985294117647
2021-03-31,California,State,Gamma,14.0,3.41,11.71428571428,3.014705882353
2021-03-31,California,State,Epsilon,127.0,30.98,138.28571428571,35.588235294118
2021-03-31,California,State,Mu,1.0,0.24,0.14285714285,0.036764705882
2021-04-01,California,State,Delta,1.0,0.27,0.42857142857,0.112485939258
2021-04-01,California,State,Total,376.0,100.0,381.0,100.0
2021-04-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-01,California,State,Beta,2.0,0.53,3.57142857142,0.937382827147
2021-04-01,California,State,Epsilon,125.0,33.24,133.0,34.90813648294
2021-04-01,California,State,Other,77.0,20.48,103.28571428571,27.10911136108
2021-04-01,California,State,Mu,0.0,0.0,0.14285714285,0.037495313086
2021-04-01,California,State,Alpha,157.0,41.76,127.85714285714,33.558305211849
2021-04-01,California,State,Gamma,14.0,3.72,12.28571428571,3.224596925384
2021-04-01,California,State,Lambda,0.0,0.0,0.42857142857,0.112485939258
2021-04-02,California,State,Gamma,22.0,4.56,13.57142857142,3.48751835536
2021-04-02,California,State,Alpha,186.0,38.59,135.42857142857,34.801762114537
2021-04-02,California,State,Delta,0.0,0.0,0.42857142857,0.11013215859
2021-04-02,California,State,Beta,4.0,0.83,3.57142857142,0.917767988253
2021-04-02,California,State,Lambda,0.0,0.0,0.28571428571,0.07342143906
2021-04-02,California,State,Mu,0.0,0.0,0.14285714285,0.03671071953
2021-04-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-02,California,State,Other,129.0,26.76,102.57142857142,26.358296622614
2021-04-02,California,State,Epsilon,141.0,29.25,133.14285714285,34.214390602056
2021-04-02,California,State,Total,482.0,100.0,389.14285714285,100.0
2021-04-03,California,State,Gamma,17.0,5.35,15.14285714285,3.901361796099
2021-04-03,California,State,Epsilon,103.0,32.39,127.85714285714,32.940743467059
2021-04-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-03,California,State,Mu,0.0,0.0,0.14285714285,0.036805299963
2021-04-03,California,State,Alpha,119.0,37.42,139.42857142857,35.921972764078
2021-04-03,California,State,Total,318.0,100.0,388.14285714285,100.0
2021-04-03,California,State,Beta,3.0,0.94,3.42857142857,0.883327199117
2021-04-03,California,State,Delta,0.0,0.0,0.42857142857,0.11041589989
2021-04-03,California,State,Lambda,0.0,0.0,0.28571428571,0.073610599926
2021-04-03,California,State,Other,76.0,23.9,101.42857142857,26.131762973868
2021-04-04,California,State,Lambda,0.0,0.0,0.28571428571,0.073610599926
2021-04-04,California,State,Total,185.0,100.0,388.14285714285,100.0
2021-04-04,California,State,Epsilon,30.0,16.22,122.71428571428,31.615752668384
2021-04-04,California,State,Mu,0.0,0.0,0.14285714285,0.036805299963
2021-04-04,California,State,Other,39.0,21.08,98.42857142857,25.358851674641
2021-04-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-04,California,State,Alpha,97.0,52.43,145.71428571428,37.541405962459
2021-04-04,California,State,Gamma,18.0,9.73,17.14285714285,4.416635995583
2021-04-04,California,State,Delta,0.0,0.0,0.42857142857,0.11041589989
2021-04-04,California,State,Beta,1.0,0.54,3.28571428571,0.846521899153
2021-04-05,California,State,Beta,2.0,0.35,2.42857142857,0.59649122807
2021-04-05,California,State,Gamma,21.0,3.65,17.71428571428,4.350877192982
2021-04-05,California,State,Total,575.0,100.0,407.14285714285,100.0
2021-04-05,California,State,Other,159.0,27.65,103.28571428571,25.368421052632
2021-04-05,California,State,Epsilon,171.0,29.74,127.14285714285,31.228070175439
2021-04-05,California,State,Alpha,220.0,38.26,155.42857142857,38.175438596491
2021-04-05,California,State,Delta,2.0,0.35,0.71428571428,0.175438596491
2021-04-05,California,State,Lambda,0.0,0.0,0.28571428571,0.070175438596
2021-04-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-05,California,State,Mu,0.0,0.0,0.14285714285,0.035087719298
2021-04-06,California,State,Lambda,1.0,0.2,0.14285714285,0.035211267606
2021-04-06,California,State,Delta,4.0,0.81,1.14285714285,0.281690140845
2021-04-06,California,State,Other,138.0,27.94,102.85714285714,25.352112676056
2021-04-06,California,State,Alpha,200.0,40.49,163.28571428571,40.246478873239
2021-04-06,California,State,Gamma,17.0,3.44,17.57142857142,4.330985915493
2021-04-06,California,State,Total,494.0,100.0,405.71428571428,100.0
2021-04-06,California,State,Mu,0.0,0.0,0.14285714285,0.035211267606
2021-04-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-06,California,State,Beta,5.0,1.01,2.57142857142,0.633802816901
2021-04-06,California,State,Epsilon,129.0,26.11,118.0,29.084507042254
2021-04-07,California,State,Other,108.0,22.83,103.71428571428,25.008611780916
2021-04-07,California,State,Total,473.0,100.0,414.71428571428,100.0
2021-04-07,California,State,Beta,0.0,0.0,2.42857142857,0.585601102308
2021-04-07,California,State,Alpha,211.0,44.61,170.0,40.992077161557
2021-04-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-07,California,State,Gamma,18.0,3.81,18.14285714285,4.374784705477
2021-04-07,California,State,Delta,1.0,0.21,1.14285714285,0.275576989321
2021-04-07,California,State,Epsilon,133.0,28.12,118.85714285714,28.660006889425
2021-04-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-07,California,State,Lambda,2.0,0.42,0.42857142857,0.103341370996
2021-04-08,California,State,Delta,0.0,0.0,1.0,0.241296104791
2021-04-08,California,State,Beta,0.0,0.0,2.14285714285,0.517063081696
2021-04-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-08,California,State,Other,72.0,19.25,103.0,24.853498793519
2021-04-08,California,State,Lambda,0.0,0.0,0.42857142857,0.103412616339
2021-04-08,California,State,Gamma,30.0,8.02,20.42857142857,4.929334712168
2021-04-08,California,State,Alpha,208.0,55.61,177.28571428571,42.778352292313
2021-04-08,California,State,Epsilon,64.0,17.11,110.14285714285,26.577042399173
2021-04-08,California,State,Total,374.0,100.0,414.42857142857,100.0
2021-04-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-09,California,State,Epsilon,82.0,21.41,101.71428571428,25.410421127766
2021-04-09,California,State,Total,383.0,100.0,400.28571428571,100.0
2021-04-09,California,State,Alpha,186.0,48.56,177.28571428571,44.289793004996
2021-04-09,California,State,Delta,0.0,0.0,1.0,0.249821556031
2021-04-09,California,State,Beta,3.0,0.78,2.0,0.499643112063
2021-04-09,California,State,Gamma,22.0,5.74,20.42857142857,5.103497501784
2021-04-09,California,State,Lambda,2.0,0.52,0.71428571428,0.178443968594
2021-04-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-09,California,State,Other,88.0,22.98,97.14285714285,24.268379728765
2021-04-10,California,State,Beta,0.0,0.0,1.57142857142,0.39539899353
2021-04-10,California,State,Other,54.0,18.12,94.0,23.652048885694
2021-04-10,California,State,Lambda,0.0,0.0,0.71428571428,0.179726815241
2021-04-10,California,State,Delta,0.0,0.0,1.0,0.251617541337
2021-04-10,California,State,Gamma,17.0,5.7,20.42857142857,5.140186915888
2021-04-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-10,California,State,Alpha,163.0,54.7,183.57142857142,46.189791516894
2021-04-10,California,State,Epsilon,64.0,21.48,96.14285714285,24.191229331416
2021-04-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-10,California,State,Total,298.0,100.0,397.42857142857,100.0
2021-04-11,California,State,Total,220.0,100.0,402.42857142857,100.0
2021-04-11,California,State,Epsilon,27.0,12.27,95.71428571428,23.784167554136
2021-04-11,California,State,Lambda,0.0,0.0,0.71428571428,0.177493787717
2021-04-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-11,California,State,Other,44.0,20.0,94.71428571428,23.535676251331
2021-04-11,California,State,Gamma,20.0,9.09,20.71428571428,5.147319843805
2021-04-11,California,State,Delta,3.0,1.36,1.42857142857,0.354987575435
2021-04-11,California,State,Beta,1.0,0.45,1.57142857142,0.390486332978
2021-04-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-11,California,State,Alpha,125.0,56.82,187.57142857142,46.609868654597
2021-04-12,California,State,Other,111.0,26.94,87.85714285714,23.172569706104
2021-04-12,California,State,Epsilon,81.0,19.66,82.85714285714,21.853805576488
2021-04-12,California,State,Alpha,188.0,45.63,183.0,48.266767143934
2021-04-12,California,State,Beta,1.0,0.24,1.42857142857,0.376789751319
2021-04-12,California,State,Delta,7.0,1.7,2.14285714285,0.565184626978
2021-04-12,California,State,Total,412.0,100.0,379.14285714285,100.0
2021-04-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-12,California,State,Gamma,23.0,5.58,21.0,5.538809344386
2021-04-12,California,State,Lambda,1.0,0.24,0.85714285714,0.226073850791
2021-04-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-13,California,State,Alpha,221.0,48.79,186.0,49.827784156142
2021-04-13,California,State,Total,453.0,100.0,373.28571428571,100.0
2021-04-13,California,State,Beta,3.0,0.66,1.14285714285,0.306161500191
2021-04-13,California,State,Gamma,37.0,8.17,23.85714285714,6.391121316494
2021-04-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-13,California,State,Delta,6.0,1.32,2.42857142857,0.650593187907
2021-04-13,California,State,Epsilon,78.0,17.22,75.57142857142,20.244929200153
2021-04-13,California,State,Lambda,1.0,0.22,0.85714285714,0.229621125144
2021-04-13,California,State,Other,107.0,23.62,83.42857142857,22.349789513969
2021-04-14,California,State,Total,372.0,100.0,358.85714285714,100.0
2021-04-14,California,State,Gamma,22.0,5.91,24.42857142857,6.807324840764
2021-04-14,California,State,Alpha,221.0,59.41,187.42857142857,52.229299363057
2021-04-14,California,State,Other,73.0,19.62,78.42857142857,21.855095541401
2021-04-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-14,California,State,Lambda,0.0,0.0,0.57142857142,0.15923566879
2021-04-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-14,California,State,Delta,1.0,0.27,2.42857142857,0.676751592357
2021-04-14,California,State,Epsilon,55.0,14.78,64.42857142857,17.953821656051
2021-04-14,California,State,Beta,0.0,0.0,1.14285714285,0.31847133758
2021-04-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-15,California,State,Epsilon,72.0,18.32,65.57142857142,18.135124456736
2021-04-15,California,State,Lambda,0.0,0.0,0.57142857142,0.158040300277
2021-04-15,California,State,Gamma,29.0,7.38,24.28571428571,6.716712761754
2021-04-15,California,State,Delta,7.0,1.78,3.42857142857,0.948241801659
2021-04-15,California,State,Other,74.0,18.83,78.71428571428,21.770051363098
2021-04-15,California,State,Alpha,209.0,53.18,187.57142857142,51.876728565784
2021-04-15,California,State,Total,393.0,100.0,361.57142857142,100.0
2021-04-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-15,California,State,Beta,2.0,0.51,1.42857142857,0.395100750691
2021-04-16,California,State,Delta,6.0,1.4,4.28571428571,1.164596273292
2021-04-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-16,California,State,Epsilon,75.0,17.52,64.57142857142,17.546583850932
2021-04-16,California,State,Lambda,3.0,0.7,0.71428571428,0.194099378882
2021-04-16,California,State,Beta,5.0,1.17,1.71428571428,0.465838509317
2021-04-16,California,State,Alpha,223.0,52.1,192.85714285714,52.406832298137
2021-04-16,California,State,Other,84.0,19.63,78.14285714285,21.234472049689
2021-04-16,California,State,Gamma,32.0,7.48,25.71428571428,6.987577639752
2021-04-16,California,State,Total,428.0,100.0,368.0,100.0
2021-04-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-17,California,State,Lambda,0.0,0.0,0.71428571428,0.198728139905
2021-04-17,California,State,Delta,3.0,1.26,4.71428571428,1.31160572337
2021-04-17,California,State,Alpha,120.0,50.42,186.71428571428,51.947535771065
2021-04-17,California,State,Other,54.0,22.69,78.14285714285,21.740858505564
2021-04-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-17,California,State,Gamma,21.0,8.82,26.28571428571,7.31319554849
2021-04-17,California,State,Total,238.0,100.0,359.42857142857,100.0
2021-04-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-17,California,State,Beta,6.0,2.52,2.57142857142,0.715421303657
2021-04-17,California,State,Epsilon,34.0,14.29,60.28571428571,16.772655007949
2021-04-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-18,California,State,Epsilon,16.0,9.76,58.71428571428,16.707317073171
2021-04-18,California,State,Delta,3.0,1.83,4.71428571428,1.341463414634
2021-04-18,California,State,Lambda,0.0,0.0,0.71428571428,0.20325203252
2021-04-18,California,State,Alpha,85.0,51.83,181.0,51.50406504065
2021-04-18,California,State,Total,164.0,100.0,351.42857142857,100.0
2021-04-18,California,State,Other,40.0,24.39,77.57142857142,22.073170731707
2021-04-18,California,State,Gamma,20.0,12.2,26.28571428571,7.479674796748
2021-04-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-18,California,State,Beta,0.0,0.0,2.42857142857,0.691056910569
2021-04-19,California,State,Total,397.0,100.0,349.28571428571,100.0
2021-04-19,California,State,Other,93.0,23.43,75.0,21.472392638037
2021-04-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-19,California,State,Lambda,3.0,0.76,1.0,0.286298568507
2021-04-19,California,State,Beta,1.0,0.25,2.42857142857,0.695296523517
2021-04-19,California,State,Gamma,27.0,6.8,26.85714285714,7.689161554192
2021-04-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-19,California,State,Epsilon,53.0,13.35,54.71428571428,15.664621676892
2021-04-19,California,State,Delta,11.0,2.77,5.28571428571,1.513292433538
2021-04-19,California,State,Alpha,209.0,52.64,184.0,52.678936605317
2021-04-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-20,California,State,Lambda,2.0,0.56,1.14285714285,0.340136054422
2021-04-20,California,State,Gamma,22.0,6.11,24.71428571428,7.355442176871
2021-04-20,California,State,Total,360.0,100.0,336.0,100.0
2021-04-20,California,State,Beta,4.0,1.11,2.57142857142,0.765306122449
2021-04-20,California,State,Alpha,220.0,61.11,183.85714285714,54.719387755102
2021-04-20,California,State,Epsilon,22.0,6.11,46.71428571428,13.90306122449
2021-04-20,California,State,Delta,14.0,3.89,6.42857142857,1.913265306122
2021-04-20,California,State,Other,76.0,21.11,70.57142857142,21.003401360544
2021-04-21,California,State,Epsilon,32.0,10.0,43.42857142857,13.217391304348
2021-04-21,California,State,Gamma,23.0,7.19,24.85714285714,7.565217391304
2021-04-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-21,California,State,Delta,6.0,1.88,7.14285714285,2.173913043478
2021-04-21,California,State,Lambda,0.0,0.0,1.14285714285,0.347826086957
2021-04-21,California,State,Beta,1.0,0.31,2.71428571428,0.826086956522
2021-04-21,California,State,Other,73.0,22.81,70.57142857142,21.478260869565
2021-04-21,California,State,Alpha,185.0,57.81,178.71428571428,54.391304347826
2021-04-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-21,California,State,Total,320.0,100.0,328.57142857142,100.0
2021-04-22,California,State,Other,90.0,25.71,72.85714285714,22.596366858662
2021-04-22,California,State,Total,350.0,100.0,322.42857142857,100.0
2021-04-22,California,State,Epsilon,37.0,10.57,38.42857142857,11.918475852902
2021-04-22,California,State,Gamma,25.0,7.14,24.28571428571,7.532122286221
2021-04-22,California,State,Delta,10.0,2.86,7.57142857142,2.348249889233
2021-04-22,California,State,Alpha,183.0,52.29,175.0,54.275587062472
2021-04-22,California,State,Beta,3.0,0.86,2.85714285714,0.886132033673
2021-04-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-22,California,State,Mu,1.0,0.29,0.14285714285,0.044306601684
2021-04-22,California,State,Lambda,1.0,0.29,1.28571428571,0.398759415153
2021-04-23,California,State,Other,73.0,20.11,71.28571428571,22.764598540146
2021-04-23,California,State,Mu,0.0,0.0,0.14285714285,0.045620437956
2021-04-23,California,State,Lambda,4.0,1.1,1.42857142857,0.456204379562
2021-04-23,California,State,Alpha,198.0,54.55,171.42857142857,54.744525547445
2021-04-23,California,State,Epsilon,53.0,14.6,35.28571428571,11.268248175182
2021-04-23,California,State,Gamma,23.0,6.34,23.0,7.344890510949
2021-04-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-23,California,State,Delta,9.0,2.48,8.0,2.554744525547
2021-04-23,California,State,Total,363.0,100.0,313.14285714285,100.0
2021-04-23,California,State,Beta,3.0,0.83,2.57142857142,0.821167883212
2021-04-24,California,State,Lambda,3.0,2.17,1.85714285714,0.621414913958
2021-04-24,California,State,Total,138.0,100.0,298.85714285714,100.0
2021-04-24,California,State,Alpha,82.0,59.42,166.0,55.544933078394
2021-04-24,California,State,Beta,0.0,0.0,1.71428571428,0.57361376673
2021-04-24,California,State,Other,28.0,20.29,67.57142857142,22.609942638623
2021-04-24,California,State,Mu,0.0,0.0,0.14285714285,0.047801147228
2021-04-24,California,State,Delta,5.0,3.62,8.28571428571,2.772466539197
2021-04-24,California,State,Epsilon,13.0,9.42,32.28571428571,10.803059273423
2021-04-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-24,California,State,Gamma,7.0,5.07,21.0,7.026768642447
2021-04-25,California,State,Beta,0.0,0.0,1.71428571428,0.582524271845
2021-04-25,California,State,Total,132.0,100.0,294.28571428571,100.0
2021-04-25,California,State,Epsilon,11.0,8.33,31.57142857142,10.728155339806
2021-04-25,California,State,Gamma,7.0,5.3,19.14285714285,6.504854368932
2021-04-25,California,State,Alpha,68.0,51.52,163.57142857142,55.582524271845
2021-04-25,California,State,Lambda,1.0,0.76,2.0,0.679611650485
2021-04-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-25,California,State,Mu,0.0,0.0,0.14285714285,0.04854368932
2021-04-25,California,State,Delta,8.0,6.06,9.0,3.058252427184
2021-04-25,California,State,Other,37.0,28.03,67.14285714285,22.815533980583
2021-04-26,California,State,Alpha,221.0,57.7,165.28571428571,56.549364613881
2021-04-26,California,State,Mu,0.0,0.0,0.14285714285,0.048875855327
2021-04-26,California,State,Total,383.0,100.0,292.28571428571,100.0
2021-04-26,California,State,Delta,11.0,2.87,9.0,3.07917888563
2021-04-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-26,California,State,Epsilon,34.0,8.88,28.85714285714,9.872922776149
2021-04-26,California,State,Beta,3.0,0.78,2.0,0.684261974585
2021-04-26,California,State,Other,76.0,19.84,64.71428571428,22.140762463343
2021-04-26,California,State,Gamma,33.0,8.62,20.0,6.842619745846
2021-04-26,California,State,Lambda,5.0,1.31,2.28571428571,0.782013685239
2021-04-27,California,State,Alpha,207.0,57.18,163.42857142857,55.859375
2021-04-27,California,State,Total,362.0,100.0,292.57142857142,100.0
2021-04-27,California,State,Epsilon,32.0,8.84,30.28571428571,10.3515625
2021-04-27,California,State,Delta,13.0,3.59,8.85714285714,3.02734375
2021-04-27,California,State,Other,78.0,21.55,65.0,22.216796875
2021-04-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-27,California,State,Mu,3.0,0.83,0.57142857142,0.1953125
2021-04-27,California,State,Lambda,3.0,0.83,2.42857142857,0.830078125
2021-04-27,California,State,Gamma,25.0,6.91,20.42857142857,6.982421875
2021-04-27,California,State,Beta,1.0,0.28,1.57142857142,0.537109375
2021-04-28,California,State,Delta,16.0,3.82,10.28571428571,3.3535165347
2021-04-28,California,State,Gamma,33.0,7.88,21.85714285714,7.126222636237
2021-04-28,California,State,Beta,5.0,1.19,2.14285714285,0.698649278062
2021-04-28,California,State,Total,419.0,100.0,306.71428571428,100.0
2021-04-28,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-28,California,State,Alpha,217.0,51.79,168.0,54.774103400093
2021-04-28,California,State,Epsilon,39.0,9.31,31.28571428571,10.200279459711
2021-04-28,California,State,Other,102.0,24.34,69.14285714285,22.543083372147
2021-04-28,California,State,Lambda,6.0,1.43,3.28571428571,1.071262226362
2021-04-28,California,State,Mu,1.0,0.24,0.71428571428,0.232883092687
2021-04-29,California,State,Other,85.0,21.96,68.42857142857,21.932234432234
2021-04-29,California,State,Epsilon,38.0,9.82,31.42857142857,10.07326007326
2021-04-29,California,State,Delta,23.0,5.94,12.14285714285,3.891941391941
2021-04-29,California,State,Total,387.0,100.0,312.0,100.0
2021-04-29,California,State,Gamma,29.0,7.49,22.42857142857,7.188644688645
2021-04-29,California,State,Lambda,2.0,0.52,3.42857142857,1.098901098901
2021-04-29,California,State,Mu,0.0,0.0,0.57142857142,0.18315018315
2021-04-29,California,State,Alpha,202.0,52.2,170.71428571428,54.716117216117
2021-04-29,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-29,California,State,Beta,8.0,2.07,2.85714285714,0.915750915751
2021-04-30,California,State,Total,328.0,100.0,307.0,100.0
2021-04-30,California,State,Other,54.0,16.46,65.71428571428,21.405304792927
2021-04-30,California,State,Gamma,24.0,7.32,22.57142857142,7.352256863658
2021-04-30,California,State,Beta,1.0,0.3,2.57142857142,0.837598883201
2021-04-30,California,State,Delta,18.0,5.49,13.42857142857,4.374127501163
2021-04-30,California,State,Mu,0.0,0.0,0.57142857142,0.186133085156
2021-04-30,California,State,Lambda,3.0,0.91,3.28571428571,1.070265239646
2021-04-30,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-30,California,State,Epsilon,24.0,7.32,27.28571428571,8.887854816194
2021-04-30,California,State,Alpha,204.0,62.2,171.57142857142,55.886458818055
2021-05-01,California,State,Gamma,23.0,10.04,24.85714285714,7.767857142857
2021-05-01,California,State,Lambda,0.0,0.0,2.85714285714,0.892857142857
2021-05-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-01,California,State,Mu,0.0,0.0,0.57142857142,0.178571428571
2021-05-01,California,State,Alpha,129.0,56.33,178.28571428571,55.714285714286
2021-05-01,California,State,Epsilon,26.0,11.35,29.14285714285,9.107142857143
2021-05-01,California,State,Beta,6.0,2.62,3.42857142857,1.071428571429
2021-05-01,California,State,Delta,14.0,6.11,14.71428571428,4.598214285714
2021-05-01,California,State,Other,31.0,13.54,66.14285714285,20.669642857143
2021-05-01,California,State,Total,229.0,100.0,320.0,100.0
2021-05-02,California,State,Total,127.0,100.0,319.28571428571,100.0
2021-05-02,California,State,Gamma,4.0,3.15,24.42857142857,7.651006711409
2021-05-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-02,California,State,Beta,0.0,0.0,3.42857142857,1.073825503356
2021-05-02,California,State,Lambda,1.0,0.79,2.85714285714,0.89485458613
2021-05-02,California,State,Mu,1.0,0.79,0.71428571428,0.223713646532
2021-05-02,California,State,Other,39.0,30.71,66.42857142857,20.805369127517
2021-05-02,California,State,Epsilon,8.0,6.3,28.71428571428,8.993288590604
2021-05-02,California,State,Alpha,65.0,51.18,177.85714285714,55.704697986577
2021-05-02,California,State,Delta,9.0,7.09,14.85714285714,4.653243847875
2021-05-03,California,State,Alpha,194.0,57.57,174.0,55.641845591594
2021-05-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-03,California,State,Gamma,25.0,7.42,23.28571428571,7.446322521699
2021-05-03,California,State,Lambda,3.0,0.89,2.57142857142,0.822293284605
2021-05-03,California,State,Other,77.0,22.85,66.57142857142,21.288259479214
2021-05-03,California,State,Mu,0.0,0.0,0.71428571428,0.228414801279
2021-05-03,California,State,Delta,11.0,3.26,14.85714285714,4.751027866606
2021-05-03,California,State,Epsilon,24.0,7.12,27.28571428571,8.725445408862
2021-05-03,California,State,Total,337.0,100.0,312.71428571428,100.0
2021-05-03,California,State,Beta,3.0,0.89,3.42857142857,1.09639104614
2021-05-04,California,State,Beta,5.0,1.46,4.0,1.290322580645
2021-05-04,California,State,Epsilon,30.0,8.75,27.0,8.709677419355
2021-05-04,California,State,Mu,3.0,0.87,0.71428571428,0.230414746544
